STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,FIRST_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_DESC,COST_OF_ATTEND,UNMET_NEED,1ST_YR_GPA,1ST_YR_EFFICIENCY
19,M,BGD 1,Y,N,Criminal Justice,N,,990.0,200808,Off Campus,1,69.0,2.37,,,Bachelors,0,0.0,0.9166666666666667,0.75
18,F,BGD 3,Y,N,Health Science,Biology,19.0,880.0,200808,Off Campus,1,0.0,2.61,1.0,1.0,Bachelors,1306020,509740.80000000005,0.8333333333333333,0.65
18,F,BGD 1,Y,N,Undeclared,N,22.0,,200908,Off Campus,1,69.0,2.9,3.0,2.0,Bachelors,1324500,651180.0,1.0833333333333333,0.775
18,F,BGD 1,Y,N,General Business,N,,,200708,Off Campus,1,69.0,3.38,2.0,2.0,Bachelors,0,0.0,0.41666666666666663,0.3557692307692308
18,F,BGD 1,Y,N,Early Childhood Education,N,,1010.0,201008,Off Campus,1,0.0,2.93,1.0,1.0,Bachelors,0,0.0,2.0833333333333335,0.6666666666666667
18,F,BGD 1,Y,N,Accounting,N,,940.0,200608,Off Campus,0,69.0,3.73,1.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.875
18,F,BGD 1,Y,N,Undeclared,N,,930.0,200908,On Campus,0,90.0,2.69,2.0,2.0,Bachelors,1418100,561600.0,1.1666666666666667,0.875
18,F,BGD 1,Y,N,Early Childhood Education,N,22.0,910.0,201008,On Campus,1,181.0,3.4,3.0,2.0,Bachelors,0,0.0,2.5833333333333335,0.80625
18,F,BGD 3,Y,N,Biology,N,21.0,,200608,Off Campus,1,0.0,3.67,,2.0,Bachelors,0,0.0,1.4166666666666665,0.5669642857142857
17,F,BGD 3,Y,N,Nursing,N,22.0,1030.0,200708,On Campus,1,69.0,3.73,2.0,3.0,Bachelors,0,0.0,1.3333333333333333,0.38125
18,M,BGD 1,Y,N,Criminal Justice,N,,,200908,Off Campus,1,0.0,2.4,2.0,2.0,Bachelors,1324500,468000.0,1.0833333333333335,0.875
18,F,BGD 3,Y,N,Biology,N,22.0,890.0,200808,Off Campus,1,69.0,3.26,2.0,4.0,Bachelors,0,0.0,1.0,0.6846153846153846
18,F,BGD 3,Y,N,Communication,N,20.0,960.0,200808,Off Campus,1,0.0,2.81,3.0,3.0,Bachelors,1264860,0.0,1.0,0.6153846153846154
18,F,BGD 3,Y,N,Undeclared,N,24.0,,200708,Off Campus,0,0.0,3.36,1.0,2.0,Bachelors,1189920,62400.0,0.9166666666666666,0.7083333333333334
18,M,BGD 3,Y,N,Management,N,20.0,1070.0,200808,On Campus,0,150.0,2.33,,,Bachelors,269100,-120000.0,1.4166666666666665,0.8235294117647058
18,F,BGD 3,Y,N,Biology,N,21.0,1050.0,200508,On Campus,0,150.0,3.1,3.0,2.0,Bachelors,0,0.0,0.5,0.6201298701298701
19,M,BGD 1,Y,N,Undeclared,N,,,200608,On Campus,0,150.0,2.23,,,Bachelors,0,0.0,1.0833333333333333,0.49743589743589745
18,M,BGD 1,Y,N,Undeclared,N,22.0,,200908,Off Campus,1,0.0,2.3,2.0,3.0,Bachelors,1417380,560880.0,0.75,0.7916666666666667
19,M,BGD 1,Y,N,Engineering Studies,N,,1360.0,200808,Off Campus,0,150.0,3.03,3.0,3.0,Bachelors,1346640,-347580.0,2.416666666666667,0.8235294117647058
17,F,BGD 1,Y,N,Undeclared,N,,960.0,200708,Off Campus,1,69.0,2.27,2.0,2.0,Bachelors,869760,-210840.0,0.8333333333333333,0.75
18,F,BGD 3,Y,N,Psychology,History,16.0,440.0,200908,On Campus,1,0.0,2.76,2.0,2.0,Bachelors,1418100,302100.0,1.0,0.8
18,F,BGD 3,Y,N,Pre-Business,N,19.0,910.0,200908,On Campus,1,90.0,3.31,2.0,2.0,Bachelors,1418100,497820.0,1.5,0.68125
18,F,BGD 3,Y,N,Nursing,N,18.0,,200608,Off Campus,1,0.0,3.13,2.0,3.0,Bachelors,0,0.0,1.0,0.6307692307692307
18,F,BGD 3,Y,N,Psychology,N,,930.0,200708,Off Campus,1,0.0,2.69,4.0,2.0,Bachelors,0,0.0,1.0,0.6729166666666666
18,M,BGD 3,Y,N,Undeclared,N,,,200808,On Campus,1,150.0,2.68,2.0,2.0,Bachelors,945840,0.0,1.0833333333333333,0.6153846153846154
17,M,BGD 3,Y,N,Engineering Studies,N,16.0,,200708,Off Campus,1,0.0,2.75,3.0,3.0,Bachelors,1189920,886320.0,0.5833333333333334,0.5
18,M,BGD 1,Y,N,Biology,Spanish,,,200808,Off Campus,1,69.0,3.12,2.0,2.0,Bachelors,1264860,315420.0,0.75,0.5083333333333333
18,F,BGD 1,Y,N,Health and Physical Education,Communication,19.0,,200808,Off Campus,1,69.0,2.77,,,Bachelors,0,0.0,1.0,0.625
18,M,BGD 1,Y,N,Undeclared,N,,940.0,200608,Off Campus,1,69.0,3.07,3.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.875
18,F,BGD 3,Y,N,Mathematics and Secondary Ed,N,17.0,880.0,200708,Off Campus,1,69.0,3.5,,3.0,Bachelors,1245480,150120.0,1.0,0.6901709401709402
18,M,BGD 3,Y,N,Computer Science - Games,N,,970.0,200708,On Campus,1,150.0,2.43,2.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.5753676470588236
17,M,BGD 2,Y,N,Computer Science - Systems,N,,960.0,200708,On Campus,1,150.0,3.22,3.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.70625
18,F,BGD 3,Y,N,Psychology,N,,1490.0,201008,On Campus,1,235.0,3.15,2.0,4.0,Bachelors,0,0.0,1.6666666666666665,0.8125
18,M,BGD 3,Y,N,Chemistry,N,,360.0,200808,Off Campus,0,0.0,3.06,2.0,,Bachelors,1306020,412260.0,0.6666666666666666,0.875
18,M,BGD 3,Y,N,Management,N,,950.0,200608,Off Campus,1,69.0,2.53,2.0,2.0,Bachelors,1504980,771300.0,0.6666666666666666,0.625
18,M,BGD 3,Y,N,Computer Science - Games,N,,1060.0,200908,On Campus,1,150.0,2.7,3.0,3.0,Bachelors,1025700,0.0,1.3333333333333335,0.7774725274725275
19,M,BGD 2,Y,N,Undeclared,N,,1080.0,200508,Off Campus,1,0.0,2.5,3.0,2.0,Bachelors,1144200,901200.0,0.75,0.75
18,F,BGD 3,Y,N,Psychology,N,18.0,,200508,On Campus,0,150.0,2.3,4.0,2.0,Bachelors,1146420,745920.0,0.8333333333333333,0.6607142857142857
18,F,BGD 3,Y,N,Psychology,N,,,200608,Off Campus,1,0.0,2.9,2.0,2.0,Bachelors,860640,0.0,0.41666666666666663,0.34615384615384615
18,M,BGD 1,Y,N,Marketing,N,,,200708,Off Campus,1,0.0,2.48,,,Bachelors,0,0.0,0.41666666666666663,0.5
17,F,BGD 1,Y,N,Art,Music,,1210.0,200708,Off Campus,1,138.0,2.25,3.0,3.0,Bachelors,902760,0.0,0.5833333333333334,0.5785714285714286
18,M,BGD 1,Y,N,Management,N,,1000.0,200808,Off Campus,1,0.0,2.5,2.0,2.0,Bachelors,1355760,696900.0,1.0,0.75
17,F,BGD 3,Y,N,Management,N,20.0,450.0,200808,On Campus,0,138.0,3.31,2.0,2.0,Bachelors,1296900,590460.0,0.41666666666666663,0.3153846153846154
18,F,BGD 1,Y,N,Biology,N,21.0,1030.0,200908,On Campus,1,150.0,2.66,,,Bachelors,0,0.0,0.75,0.68125
17,F,BGD 3,Y,N,Sociology,N,,930.0,200708,On Campus,1,181.0,3.13,2.0,2.0,Bachelors,0,0.0,1.0,0.65625
18,M,BGD 6,Y,N,Pre-Business,N,,,201008,Off Campus,1,69.0,2.9,,,Bachelors,0,0.0,0.5,0.4857142857142857
18,F,BGD 1,Y,N,Undeclared,N,18.0,,200808,Off Campus,0,69.0,2.57,3.0,3.0,Bachelors,0,0.0,0.25,0.2928571428571428
18,F,BGD 1,Y,N,Middle Grades Education,N,,1010.0,200508,On Campus,1,138.0,2.71,3.0,2.0,Bachelors,336960,-288180.0,1.0,0.5625
18,M,BGD 1,Y,N,Engineering Studies,N,19.0,,200608,Off Campus,1,69.0,2.64,3.0,3.0,Bachelors,1187280,-199440.0,0.8333333333333334,0.375
18,F,BGD 3,Y,N,Management,Political Science,,1000.0,200808,On Campus,0,0.0,2.8,2.0,2.0,Bachelors,0,0.0,0.16666666666666666,0.39285714285714285
18,M,BGD 3,Y,N,Pre-Business,N,,860.0,201008,On Campus,1,138.0,2.32,2.0,3.0,Bachelors,0,0.0,0.3333333333333333,0.37362637362637363
18,F,BGD 3,Y,N,Psychology,N,,850.0,200708,Off Campus,0,0.0,2.88,4.0,1.0,Bachelors,902760,321660.0,0.5,0.38461538461538464
18,M,BGD 1,Y,N,Biology,N,,1010.0,200508,Off Campus,1,69.0,3.43,2.0,3.0,Bachelors,1466460,-288180.0,0.75,0.875
18,F,BGD 1,Y,N,Biology,N,,1220.0,200508,Off Campus,1,69.0,3.6,3.0,3.0,Bachelors,0,0.0,0.75,0.8392857142857143
18,M,BGD 1,Y,N,Health Science,N,,,200808,Off Campus,1,69.0,2.33,,,Bachelors,0,0.0,0.8333333333333334,0.7083333333333333
23,M,BGD 1,Y,N,Pre-Business,N,,930.0,201008,Off Campus,1,0.0,2.0,3.0,3.0,Bachelors,0,0.0,0.8333333333333334,0.7083333333333333
18,F,BGD 3,Y,N,Criminal Justice,N,17.0,,200508,Off Campus,0,69.0,3.0,1.0,2.0,Bachelors,1138980,703860.0,0.9166666666666666,0.6538461538461539
18,F,BGD 3,Y,N,Theatre Education,Theatre Arts,18.0,,200808,Off Campus,1,188.0,3.1,2.0,3.0,Bachelors,0,0.0,0.3333333333333333,0.75
18,M,BGD 3,N,N,General Business,Music,16.0,,200808,Off Campus,1,0.0,2.06,3.0,3.0,Bachelors,945840,46980.0,0.25,0.5
18,F,BGD 3,Y,N,Music Performance,N,,970.0,200608,On Campus,1,188.0,3.6,4.0,3.0,Bachelors,0,0.0,0.6666666666666666,0.90625
18,M,BGD 1,Y,N,Psychology,N,,1110.0,200808,Off Campus,1,69.0,3.46,2.0,3.0,Bachelors,0,0.0,1.75,1.0
17,F,BGD 1,Y,N,Undeclared,N,,1030.0,200708,Off Campus,0,0.0,2.62,3.0,3.0,Bachelors,1285860,838980.0,0.8333333333333334,0.875
18,F,BGD 3,Y,N,Biology,N,,950.0,200908,On Campus,1,138.0,3.13,2.0,2.0,Bachelors,1418100,103200.0,0.75,0.5
17,M,BGD 3,Y,N,Biology,N,19.0,900.0,200608,On Campus,1,150.0,3.16,3.0,,Bachelors,0,0.0,1.6666666666666665,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,980.0,200608,Off Campus,1,0.0,3.6,4.0,4.0,Bachelors,1489080,883920.0,1.4166666666666667,0.7867647058823529
18,M,BGD 1,Y,N,Undeclared,N,,1190.0,200808,On Campus,1,69.0,3.12,,,Bachelors,0,0.0,2.0,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,23.0,,200808,Off Campus,0,69.0,3.87,3.0,3.0,Bachelors,0,0.0,2.1666666666666665,0.8571428571428572
18,F,BGD 1,Y,N,Nursing,N,,1210.0,200508,Off Campus,1,150.0,3.97,2.0,2.0,Bachelors,1146420,295740.0,2.25,1.0
18,F,BGD 3,Y,N,Criminal Justice,N,18.0,500.0,200808,On Campus,1,69.0,3.75,2.0,2.0,Bachelors,1306020,275580.0,1.0833333333333333,0.8947368421052632
16,M,BGD 3,Y,N,Biology,N,18.0,890.0,200808,Off Campus,1,150.0,3.14,3.0,3.0,Bachelors,0,0.0,1.25,0.8666666666666667
18,F,BGD 1,Y,N,Undeclared,N,23.0,,200808,Off Campus,1,69.0,3.37,3.0,3.0,Bachelors,1355760,-347580.0,1.8333333333333333,0.9615384615384616
18,F,BGD 3,Y,N,Nursing,N,,1050.0,200508,On Campus,0,90.0,3.73,2.0,2.0,Bachelors,0,0.0,1.9166666666666665,1.0
18,F,BGD 3,Y,N,Psychology,Early Childhood Education,,810.0,200808,Off Campus,1,0.0,2.81,2.0,3.0,Bachelors,945840,404700.0,1.25,0.8823529411764706
18,M,BGD 3,Y,N,Computer Science - Games,N,,1010.0,200808,On Campus,1,188.0,2.39,3.0,3.0,Bachelors,945840,0.0,0.9166666666666666,0.6153846153846154
18,F,BGD 3,N,N,Biology,N,,910.0,200808,Off Campus,1,69.0,3.53,3.0,3.0,Bachelors,0,0.0,1.6666666666666665,0.78125
18,F,BGD 3,Y,N,Nursing,N,,470.0,200508,On Campus,1,90.0,3.48,2.0,2.0,Bachelors,1146420,421740.0,2.0,1.0
18,F,BGD 1,Y,N,Undeclared,N,22.0,790.0,200608,Off Campus,1,150.0,2.69,,,Bachelors,0,0.0,1.3333333333333333,0.4487179487179487
18,M,BGD 1,Y,N,Biology,N,,1040.0,200608,Off Campus,1,0.0,3.57,,,Bachelors,0,0.0,1.25,0.618421052631579
18,F,BGD 3,N,N,Management Information Systems,N,21.0,,200808,On Campus,0,382.0,3.63,2.0,3.0,Bachelors,1306020,409644.0,1.3333333333333335,0.8666666666666667
18,F,BGD 3,Y,N,Biology,N,,430.0,200508,On Campus,1,0.0,3.37,2.0,4.0,Bachelors,1146420,399480.0,1.5833333333333335,0.7857142857142857
18,M,BGD 3,Y,N,Applied Computer Science,N,,1210.0,200508,On Campus,1,138.0,3.46,3.0,3.0,Bachelors,0,0.0,1.3333333333333333,0.8139097744360901
18,M,BGD 1,Y,N,Accounting,N,,1100.0,200808,Off Campus,1,69.0,2.68,2.0,3.0,Bachelors,976320,647280.0,1.1666666666666665,0.7
18,F,BGD 1,Y,N,Early Childhood Education,N,,920.0,200508,On Campus,1,150.0,2.57,3.0,,Bachelors,831720,0.0,1.5833333333333335,0.875
18,M,BGD 1,Y,N,Undeclared,N,,960.0,200908,On Campus,1,150.0,2.86,2.0,2.0,Bachelors,1418100,548940.0,1.3333333333333335,0.875
18,M,BGD 1,Y,N,Sociology,N,25.0,,200908,On Campus,1,150.0,2.5,2.0,2.0,Bachelors,1418100,747840.0,1.6666666666666665,1.0
18,M,BGD 3,Y,N,History,N,,930.0,201008,On Campus,1,138.0,2.96,3.0,3.0,Bachelors,0,0.0,1.0833333333333333,0.875
18,F,BGD 1,Y,N,Nursing,N,,1060.0,200608,On Campus,1,150.0,3.21,2.0,2.0,Bachelors,0,0.0,1.75,0.525
18,F,BGD 3,Y,N,Pre-Nursing,Early Childhood Education,18.0,,200908,Off Campus,1,0.0,3.06,2.0,1.0,Bachelors,1418100,681600.0,1.9166666666666665,0.7
18,F,BGD 3,Y,N,Pre-Nursing,N,,860.0,201008,Off Campus,1,0.0,3.43,4.0,3.0,Bachelors,0,0.0,1.75,1.0
17,F,BGD 3,Y,N,General Business,N,,450.0,200808,On Campus,1,138.0,2.42,3.0,3.0,Bachelors,945840,0.0,1.5,0.8666666666666667
18,M,BGD 1,Y,N,Undeclared,N,,,201008,Off Campus,1,69.0,2.75,3.0,3.0,Bachelors,0,0.0,1.25,0.739010989010989
18,F,BGD 3,Y,N,Accounting,N,18.0,,200708,On Campus,0,0.0,2.94,2.0,2.0,Bachelors,0,0.0,1.5,1.0
18,M,BGD 3,Y,N,Political Science,N,21.0,860.0,200908,On Campus,1,0.0,3.7,2.0,2.0,Bachelors,1410180,398607.0,1.0833333333333333,0.7729166666666667
18,F,BGD 3,Y,N,Exercise Science,N,,990.0,201008,On Campus,1,138.0,3.0,2.0,,Bachelors,0,0.0,1.5833333333333333,0.7941176470588235
19,M,BGD 1,Y,N,Pre-Business,N,,930.0,200908,Off Campus,1,69.0,3.13,3.0,3.0,Bachelors,1409460,-222960.0,1.0833333333333333,0.8461538461538461
18,F,BGD 1,Y,N,Biology,N,,990.0,201008,On Campus,0,150.0,3.69,2.0,3.0,Bachelors,0,0.0,1.9166666666666665,0.8666666666666667
18,M,BGD 1,Y,N,Biology,N,,1000.0,200908,Off Campus,1,69.0,3.6,2.0,2.0,Bachelors,1324500,383340.0,1.5833333333333333,0.8846153846153846
17,F,BGD 1,Y,N,Communication,N,,,200808,Off Campus,1,69.0,3.4,2.0,3.0,Bachelors,0,0.0,1.6666666666666665,0.875
18,F,BGD 1,Y,N,Early Childhood Education,N,,980.0,201008,Off Campus,1,69.0,2.8,3.0,2.0,Bachelors,0,0.0,1.5,0.7321428571428572
18,F,BGD 1,Y,N,Early Childhood Education,N,16.0,920.0,201008,On Campus,0,69.0,2.81,3.0,3.0,Bachelors,0,0.0,2.1666666666666665,0.875
18,F,BGD 3,Y,N,Biology,N,19.0,860.0,200908,On Campus,1,69.0,2.86,4.0,3.0,Bachelors,1410180,286260.0,1.3333333333333333,0.78125
18,M,BGD 3,Y,N,Biology,N,,450.0,200608,On Campus,1,90.0,2.46,3.0,3.0,Bachelors,1176420,412440.0,1.5,0.8666666666666667
18,M,BGD 1,Y,N,Health and Physical Education,N,,,200508,Off Campus,1,69.0,2.75,3.0,3.0,Bachelors,1151640,-558180.0,0.5,0.8333333333333333
18,F,BGD 1,Y,N,Early Childhood Education,N,15.0,,200708,Off Campus,1,69.0,2.5,3.0,3.0,Bachelors,259680,-21000.0,1.9166666666666665,0.6729166666666666
17,F,BGD 3,Y,N,Biology,N,,970.0,200608,Off Campus,0,0.0,2.54,4.0,2.0,Bachelors,0,0.0,1.5,0.8928571428571428
18,F,BGD 1,Y,N,Early Childhood Education,N,,,200608,Off Campus,1,69.0,2.71,2.0,4.0,Bachelors,1187280,427560.0,1.0,0.6153846153846154
18,F,BGD 3,Y,N,Pre-Nursing,N,19.0,,201008,On Campus,0,150.0,2.7,4.0,2.0,Bachelors,0,0.0,0.9166666666666666,1.0
18,F,BGD 1,Y,N,Health and Physical Education,N,,870.0,200708,Off Campus,1,69.0,2.94,3.0,3.0,Bachelors,217920,-217920.0,1.75,0.9302884615384616
18,M,BGD 3,Y,N,Biology,N,23.0,880.0,201008,On Campus,1,90.0,3.2,3.0,,Bachelors,0,0.0,0.75,0.5641025641025641
18,M,BGD 2,Y,N,Nursing,N,,1070.0,200808,Off Campus,1,0.0,2.42,3.0,2.0,Bachelors,1264860,857220.0,1.1666666666666667,0.8846153846153846
18,F,BGD 3,N,N,Accounting,N,,460.0,200808,Off Campus,1,0.0,3.12,2.0,3.0,Bachelors,1255740,579300.0,2.0,0.8846153846153846
19,F,BGD 1,Y,N,Undeclared,N,,1030.0,200808,Off Campus,1,69.0,3.15,2.0,2.0,Bachelors,1346640,-509580.0,1.4166666666666667,0.875
18,F,BGD 3,Y,N,Criminal Justice,N,18.0,,200908,On Campus,0,150.0,2.96,2.0,2.0,Bachelors,1418100,321600.0,1.25,1.0
18,F,BGD 1,Y,N,Theatre Arts,N,22.0,,201008,On Campus,1,150.0,2.4,2.0,3.0,Bachelors,0,0.0,0.5,0.875
18,F,BGD 3,Y,N,Early Childhood Education,N,,960.0,201008,On Campus,1,150.0,3.13,1.0,2.0,Bachelors,0,0.0,0.75,0.875
18,M,BGD 1,Y,N,Undeclared,N,,,200508,Off Campus,1,69.0,2.5,,,Bachelors,336960,-288180.0,0.75,0.625
17,F,BGD 1,N,N,Management,N,20.0,,200508,Off Campus,0,0.0,3.83,3.0,2.0,Bachelors,417900,0.0,0.9166666666666667,1.0
18,F,BGD 3,Y,N,Early Childhood Education,N,17.0,880.0,201008,On Campus,1,138.0,2.93,2.0,2.0,Bachelors,0,0.0,1.0833333333333333,0.7211538461538461
18,F,BGD 3,Y,N,Biology,N,22.0,,200908,Off Campus,0,0.0,3.66,3.0,3.0,Bachelors,1418100,264180.0,0.8333333333333334,0.6512605042016807
18,F,BGD 1,Y,N,Music Performance,Anthropology,20.0,,200808,Off Campus,1,150.0,3.0,,,Bachelors,0,0.0,0.75,0.7490196078431373
18,F,BGD 1,Y,N,Psychology,N,,1010.0,201008,On Campus,1,138.0,2.9,2.0,2.0,Bachelors,0,0.0,1.5833333333333333,0.8823529411764706
18,M,BGD 1,Y,N,Marketing,N,,,200708,Off Campus,0,69.0,3.38,,,Bachelors,0,0.0,0.75,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,,200708,On Campus,1,117.0,3.0,,,Bachelors,0,0.0,1.8333333333333335,0.9
18,M,BGD 3,N,N,Biology,N,,,200808,Off Campus,1,513.0,3.03,2.0,3.0,Bachelors,0,0.0,0.5833333333333333,0.5641025641025641
18,F,BGD 1,Y,N,Health Science,N,,1000.0,200608,On Campus,1,138.0,3.23,3.0,3.0,Bachelors,0,0.0,1.0833333333333335,0.47916666666666663
19,M,BGD 1,Y,N,Marketing,N,,460.0,200708,Off Campus,1,0.0,2.6,3.0,3.0,Bachelors,0,0.0,0.9166666666666667,0.6474358974358975
18,F,BGD 3,Y,N,Political Science,N,21.0,870.0,200908,On Campus,1,90.0,3.06,2.0,2.0,Bachelors,1418100,103320.0,1.0,0.675
18,F,BGD 1,Y,N,Mathematics,N,18.0,930.0,200908,On Campus,1,150.0,3.0,2.0,3.0,Bachelors,1418100,171420.0,1.4166666666666665,0.75
18,M,BGD 3,N,N,History and Secondary Ed,Communication,,,201008,Off Campus,1,0.0,2.8,3.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.6947368421052631
18,M,BGD 3,Y,N,Undeclared,N,,,200508,On Campus,1,69.0,3.2,2.0,2.0,Bachelors,336960,48780.0,1.0,0.9166666666666667
18,M,BGD 6,Y,N,Joint Enrollment - Accel,N,,970.0,201008,Off Campus,1,0.0,2.83,2.0,1.0,Bachelors,269100,-231720.0,0.5833333333333334,0.5128205128205128
18,F,BGD 3,Y,N,Nursing,N,,910.0,200608,Off Campus,0,0.0,3.8,3.0,3.0,Bachelors,0,0.0,1.0833333333333333,0.75
18,F,BGD 3,Y,N,Nursing,N,,,200808,Off Campus,1,0.0,2.87,3.0,2.0,Bachelors,0,0.0,1.0,0.6057692307692308
18,M,BGD 1,Y,N,Engineering Studies,N,,1060.0,200508,Off Campus,1,69.0,3.25,3.0,2.0,Bachelors,1151640,-103080.0,0.9166666666666667,0.75
17,F,BGD 1,Y,N,Applied Computer Science,N,,960.0,200808,Off Campus,1,69.0,3.13,2.0,2.0,Bachelors,1355760,842940.0,0.75,0.7666666666666666
18,M,BGD 1,Y,N,Art Education,N,20.0,,200508,On Campus,1,69.0,2.87,2.0,3.0,Bachelors,1146420,521880.0,0.5833333333333334,0.8
18,M,BGD 4,Y,N,Sociology,Criminal Justice,,890.0,200608,On Campus,1,69.0,2.73,4.0,1.0,Bachelors,0,0.0,0.6666666666666666,0.7307692307692308
18,M,BGD 3,Y,N,Health Science,N,18.0,,200908,Off Campus,1,69.0,3.12,,2.0,Bachelors,1410180,679680.0,0.6666666666666666,0.6923076923076923
18,F,BGD 1,Y,N,Exercise Science,N,17.0,,201008,On Campus,0,150.0,2.4,2.0,3.0,Bachelors,0,0.0,0.5,0.7596153846153846
18,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,N,,510.0,201008,On Campus,1,150.0,2.89,,,Bachelors,0,0.0,2.0,0.9117647058823529
18,F,BGD 1,Y,N,Early Childhood Education,N,,980.0,201008,On Campus,1,69.0,2.6,2.0,2.0,Bachelors,0,0.0,1.5833333333333335,0.7479166666666667
18,F,BGD 1,Y,N,General Studies/AS,N,22.0,940.0,200708,Off Campus,1,69.0,3.54,2.0,2.0,Associate,1285860,655380.0,1.1666666666666665,1.0
18,F,BGD 3,Y,N,Undeclared,N,,970.0,200508,On Campus,1,0.0,2.56,,,Bachelors,0,0.0,0.41666666666666663,0.8846153846153846
18,M,BGD 1,Y,N,Undeclared,N,,840.0,200808,Off Campus,1,69.0,2.43,2.0,2.0,Bachelors,0,0.0,0.9166666666666667,1.0
18,M,BGD 3,Y,N,Theatre Arts,N,,500.0,200908,On Campus,1,90.0,2.56,3.0,3.0,Bachelors,1025700,-180000.0,0.9166666666666666,0.5272727272727272
18,F,BGD 1,Y,N,Undeclared,N,,1240.0,200908,Off Campus,1,69.0,3.37,2.0,3.0,Bachelors,0,0.0,1.3333333333333335,1.0
17,M,BGD 4,Y,N,Nursing,N,,890.0,200608,Off Campus,1,69.0,2.66,2.0,3.0,Bachelors,1504980,737280.0,0.9166666666666667,0.6961538461538461
18,M,BGD 1,Y,N,English Language/Literature,N,,880.0,200808,Off Campus,1,69.0,2.56,2.0,2.0,Bachelors,0,0.0,1.5,0.9
18,M,BGD 1,Y,N,Computer Science - Games,N,31.0,1430.0,200808,On Campus,0,138.0,3.22,3.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.9615384615384616
19,M,BGD 1,Y,N,Computer Science - Games,N,22.0,1050.0,201008,On Campus,1,69.0,2.55,,,Bachelors,0,0.0,1.8333333333333335,0.8533653846153846
18,M,BGD 1,Y,N,General Business,N,21.0,,200708,Off Campus,0,69.0,2.8,2.0,2.0,Bachelors,766680,0.0,0.9166666666666666,0.7596153846153846
18,M,BGD 4,Y,N,Undeclared,N,,490.0,200808,Off Campus,1,69.0,2.5,3.0,2.0,Bachelors,915000,56700.0,0.9166666666666667,0.8846153846153846
18,F,BGD 1,Y,N,General Business,N,19.0,820.0,200508,On Campus,0,137.0,3.06,4.0,4.0,Bachelors,1146420,457740.0,1.0833333333333333,0.8928571428571428
18,F,BGD 1,Y,N,Nursing,N,20.0,520.0,200808,On Campus,0,150.0,2.6,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,0.8
18,M,BGD 1,Y,N,Computer Science - Games,N,,1150.0,200808,Off Campus,1,150.0,2.56,3.0,3.0,Bachelors,945840,0.0,0.6666666666666666,0.5604395604395604
18,M,BGD 1,Y,N,Undeclared,N,,970.0,200808,Off Campus,1,69.0,2.43,3.0,4.0,Bachelors,1264860,0.0,0.8333333333333334,0.8583333333333334
18,M,BGD 3,N,N,Undeclared,N,20.0,,200708,On Campus,1,69.0,3.62,2.0,2.0,Bachelors,1233900,268260.0,1.25,0.6696428571428572
18,M,BGD 1,Y,N,Theatre Arts,N,18.0,,200908,Off Campus,1,69.0,2.6,2.0,2.0,Bachelors,1025700,0.0,0.3333333333333333,0.7596153846153846
18,F,BGD 1,Y,N,Pre-Nursing,N,19.0,930.0,201008,Off Campus,1,69.0,2.3,2.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.6274038461538461
18,F,BGD 3,Y,N,Pre-Business,N,15.0,,201008,Off Campus,1,59.0,2.75,2.0,2.0,Bachelors,0,0.0,0.5833333333333333,0.875
18,F,BGD 3,Y,N,Joint Enrollment - Accel,N,,820.0,201008,Off Campus,1,0.0,2.67,3.0,3.0,Bachelors,403680,-273120.0,1.0,0.7596153846153846
18,F,BGD 1,Y,N,Nursing,N,20.0,,200708,Off Campus,1,69.0,2.53,2.0,2.0,Bachelors,0,0.0,0.5833333333333333,0.7774725274725275
18,M,BGD 3,Y,N,Computer Science - Games,N,,520.0,200708,On Campus,1,59.0,2.4,2.0,3.0,Bachelors,902760,415020.0,1.4166666666666667,0.65625
18,F,BGD 1,Y,N,Biology,N,,940.0,200808,Off Campus,0,69.0,3.18,3.0,3.0,Bachelors,403680,-347580.0,1.25,0.5833333333333334
18,F,BGD 3,Y,N,Nursing,N,15.0,770.0,200708,On Campus,1,150.0,2.24,3.0,3.0,Bachelors,1245480,341880.0,1.1666666666666665,0.6626984126984128
18,F,BGD 3,Y,N,Psychology,N,,890.0,201008,On Campus,0,90.0,3.1,2.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.7692307692307692
